variable,mean,median,sd,mad,q5,q95,q2.5,q16.7,q83.3,q97.5,Sp,Sex
b_Latitude,-0.0025864845000842106,-0.0025917465890978155,0.0022971901497893274,0.002292945043648078,-0.006340023287272169,0.0012145560220172846,-0.007054511575798056,-0.0048129894350616735,-3.8995808360270845e-4,0.0019920945466579834,Maniola jurtina,male
sigma,0.05767342479946137,0.05765297346834822,0.0010183241239834064,0.001026067375482013,0.056027260000493156,0.05936098161558957,0.055683941109559515,0.05668868008495966,0.05865225486388903,0.05964324457769442,Maniola jurtina,male
Intercept,3.0454194679098263,3.045417957459192,0.001469510083469972,0.0014782619674984948,3.042957602751975,3.0478420567891,3.042490332209737,3.043993326989438,3.04684058979706,3.048212253250047,Maniola jurtina,male
lprior,-3.1418848273253217,-3.1418843086183585,2.1032693318682435e-5,2.1502756220838792e-5,-3.141919588798292,-3.141851492061129,-3.141927638444785,-3.1419052673012344,-3.1418645333849,-3.141845280443963,Maniola jurtina,male
lp__,2182.9428927465956,2183.254314661315,1.5243044848175922,1.4124453931095369,2179.933300906282,2184.828293477566,2179.0935826828972,2181.5495094653147,2184.362845640658,2184.9787738537625,Maniola jurtina,male
b_Intercept,2.873669328425206,2.8875114251510436,0.6920272609348681,0.7110156943473241,1.7270925833287327,4.015755384099012,1.507055401333967,2.210344335127761,3.5570275349373497,4.216648171664757,Melanargia galathea,male
b_YearRescale,-0.016308646892414097,-0.01578129505430413,0.027832237762108938,0.026922774848522627,-0.0625529261951445,0.02935467065773442,-0.07083941798050065,-0.0432898607431545,0.010676405703616363,0.03966425028582218,Melanargia galathea,male
b_Temp,0.011778167709480926,0.011893933625181066,0.007679890436443591,0.007857572028819322,-5.951063406075732e-4,0.024044782897002126,-0.0031320569005824136,0.00419932261072455,0.019060180224113783,0.026515846527717987,Melanargia galathea,male
b_Latitude,0.002167676686441557,0.002101371914441494,0.013349812298954334,0.013722289577363291,-0.01960670551891163,0.02468768898365446,-0.023586347818772044,-0.010875778518880847,0.015143604179539812,0.02847180607647729,Melanargia galathea,male
sigma,0.06566642338722643,0.06536082828297018,0.004823047610213079,0.004782161461304755,0.05816927659208881,0.07401745508107081,0.05684120971078531,0.06102482638756201,0.07024015656175643,0.07588984187511309,Melanargia galathea,male
Intercept,3.097201229858358,3.09721075140501,0.00647465121536912,0.006411117519708123,3.086630933058131,3.107627121285412,3.0844721294200257,3.090921330029331,3.1034058716379036,3.1098885661304796,Melanargia galathea,male
lprior,-3.1416796695340694,-3.1416738682530845,6.960878213312322e-5,6.82952285210304e-5,-3.141803722252899,-3.141576493809846,-3.1418338822204586,-3.1417450360604144,-3.141613994378116,-3.1415613842971815,Melanargia galathea,male
lp__,118.7759707769667,119.0861367718927,1.546043219931676,1.3613125615479174,115.82425981647295,120.68392745046553,114.94627003438684,117.3903957576504,120.17074587495938,120.8271146746678,Melanargia galathea,male
b_Intercept,3.571947766872222,3.5565547996470137,0.589034308938099,0.5857837547068223,2.6086028820175797,4.564418794081252,2.407551735497995,2.9959684282565613,4.142772481788738,4.747092111668458,Melitaea athalia,male
b_YearRescale,0.046193457736095074,0.04654228890372195,0.01702232928812869,0.017312052047484525,0.01812962848108792,0.07373156019151994,0.012345191958622213,0.029784904115271783,0.06264216949720365,0.07903690005560722,Melitaea athalia,male
b_Temp,0.0034645688959362487,0.0034515069957101506,0.0019281176647475914,0.0019110931122769462,2.958576654303468e-4,0.006659812115649771,-2.0985792722128812e-4,0.0015765450265518989,0.0053315310920438366,0.007161363127825471,Melitaea athalia,male
b_Latitude,-0.014531749921165474,-0.014291484314101783,0.011620741062562832,0.011569099785404026,-0.03408005040024608,0.004518510732040869,-0.03753506440289194,-0.02569361463306977,-0.003108880592463525,0.008294992687701298,Melitaea athalia,male
sigma,0.06393134339790461,0.0639082747504397,0.0018448033138389096,0.0018916260576105203,0.06094693211355962,0.06705615048997515,0.060420140615696685,0.06212833177992085,0.06573722094300774,0.06768003982536284,Melitaea athalia,male
Intercept,2.9091026486640934,2.909055910179128,0.0026024769975907555,0.0025668449475304556,2.9048187507725256,2.9133980267211066,2.9040881076168765,2.906607980939974,2.9116305695571945,2.9140918004720353,Melitaea athalia,male
lprior,-3.1455323381061246,-3.145532348668425,1.0868823739237263e-4,1.0890643636742663e-4,-3.1457153439290346,-3.1453572674062538,-3.1457472322802946,-3.145635067643012,-3.1454276451643914,-3.145326634382218,Melitaea athalia,male
lp__,809.7375905392045,810.0500962417235,1.6140746722521198,1.427001653710547,806.6691210337704,811.721037085154,805.8440062425512,808.3323067066972,811.1936023461428,811.8633345011426,Melitaea athalia,male
b_Intercept,11.509385632007458,11.470125755350578,5.83638442242362,5.795224317019252,2.0727617403226013,20.90280055982205,0.32622921462657667,5.877735475381302,17.23260114787601,22.942966719452897,Melitaea cinxia,male
b_YearRescale,0.06980549940213365,0.07000305403167878,0.01772229903069649,0.017813931278750694,0.04035869099698897,0.09910370727911458,0.03534039644529809,0.05247832874039887,0.08675384584226371,0.10497538857456931,Melitaea cinxia,male
b_Temp,0.006628715789693719,0.006583471198355236,0.00380449231738609,0.003783742210321906,4.6562494756617585e-4,0.013040632671063012,-7.45817334652773e-4,0.0029743022829963766,0.01027118777394716,0.014359874870442893,Melitaea cinxia,male
b_Latitude,-0.17235878564036278,-0.17153106205427582,0.11526821226386512,0.11459118715296353,-0.3582887336660429,0.01422929211029516,-0.39764515653962573,-0.28560893587847846,-0.0614513053479102,0.048875474097444964,Melitaea cinxia,male
sigma,0.062464065633565005,0.06234473298890223,0.0032166222963631243,0.0031717013471983593,0.057484258218587776,0.06794684155374209,0.05653148076195676,0.05934058515404279,0.0655091181508471,0.0691709859427029,Melitaea cinxia,male
Intercept,2.9198728337320694,2.9199117663268783,0.004453175002609686,0.00433235084930983,2.912410868879448,2.927152745811129,2.9110961490664597,2.915584154533463,2.9241034435645767,2.9286106872863544,Melitaea cinxia,male
lprior,-3.145089227216742,-3.145083096244909,1.7523291493260973e-4,1.713343190323644e-4,-3.145384854305989,-3.144810470469105,-3.1454550638617427,-3.145252414203542,-3.144923909882867,-3.1447569219363345,Melitaea cinxia,male
lp__,256.0804836739213,256.4221865683277,1.5978254509469934,1.4030715139575511,253.0975166645453,258.02110181983966,252.1329285265433,254.66787461475883,257.53820127690733,258.1976578991796,Melitaea cinxia,male
b_Intercept,2.088645814090203,2.088615580932596,0.18610419418288357,0.18809182765093996,1.7840019864190648,2.3956981871370435,1.720451760477569,1.9113828650781626,2.270102640225057,2.450340634922899,Ochlodes sylvanus,male
b_YearRescale,0.045348338951022825,0.045164781230631085,0.00965962936178936,0.009588637337970836,0.02979142494716816,0.06159865241110412,0.026324652543451885,0.036004617766329204,0.05469395263006801,0.06473649967248576,Ochlodes sylvanus,male
b_Temp,0.005159329243684998,0.0051445868991722345,0.002081031701522759,0.002126647813148882,0.0016800880974008128,0.008601477547153194,0.001197020583136117,0.0031435003414258455,0.007221812076164395,0.009140641229967035,Ochlodes sylvanus,male
b_Latitude,0.007781598367544769,0.007799934879520713,0.003473456680496521,0.003526013454899405,0.002033986616075195,0.0133920039525431,9.898373859590697e-4,0.0044169837562105145,0.011141644238352892,0.014510829011007977,Ochlodes sylvanus,male
sigma,0.04996982766948423,0.04993445194823,0.0014964053495795386,0.0014846637993655716,0.047600104996777914,0.052515071759590456,0.04713531653293296,0.04852088283391792,0.05139524748372596,0.05296275556509055,Ochlodes sylvanus,male
Intercept,2.605028685889894,2.605014185671123,0.0020723021314918866,0.0021280217429431635,2.6016982252452627,2.608449909190861,2.601051647874107,2.603004954853387,2.6071125484485296,2.6090373323680436,Ochlodes sylvanus,male
lprior,-3.167442699360164,-3.1674437299201106,2.1657156957108456e-4,2.2225440101137395e-4,-3.167790854314136,-3.167086272198614,-3.1678567973983234,-3.1676538153211724,-3.1672256951812745,-3.1670272422939867,Ochlodes sylvanus,male
lp__,895.3875053603613,895.682126734605,1.5432278354973834,1.419918144977692,892.5662137606778,897.316537926571,891.7542348456894,893.9571121145839,896.8238719066165,897.4381266021906,Ochlodes sylvanus,male
b_Intercept,2.8605638261902144,2.86036546962535,0.19625913342489915,0.19474828290818338,2.541281416179117,3.1795477391869458,2.483184249954795,2.6725795002116195,3.047051153729062,3.243380483415329,Pararge aegeria,male
b_YearRescale,0.024029622391411102,0.023912802614372043,0.01291000924063395,0.012806734016664056,0.00304154569005819,0.04534538151429088,-9.750720305105739e-4,0.011770554831373726,0.036422079786771415,0.04924430338808036,Pararge aegeria,male
b_Temp,-0.00395291085700625,-0.00396906860931742,0.00247710547639295,0.002516966876645696,-0.008009865022638004,4.637896444238654e-5,-0.0088356313612489,-0.006343872809786978,-0.001572483475647599,7.808915829776181e-4,Pararge aegeria,male
b_Latitude,0.0033021316350163215,0.003340884642506292,0.003741442084294959,0.003688822415993703,-0.002791413033812705,0.009358620884065801,-0.004074143639358105,-2.2087865559492707e-4,0.006886522308027073,0.010677509378152284,Pararge aegeria,male
sigma,0.04070086582479257,0.04061999766825946,0.001878699119124346,0.0018939108552404609,0.03782299676135627,0.04398918181044209,0.03730466022768417,0.03886499470241939,0.04250272494810777,0.044654508293049844,Pararge aegeria,male
Intercept,3.00528952481975,3.0052977895962014,0.0026163646556454437,0.0026152846895517025,3.000967833033345,3.0095815865149786,3.000074625539283,3.0027746324908646,3.007780974607067,3.010443405028959,Pararge aegeria,male
lprior,-3.142346358750823,-3.14234476089574,5.56103274421044e-5,5.4970792869628626e-5,-3.1424400782330326,-3.1422572867574723,-3.142461078301863,-3.1423993671266555,-3.1422941431508895,-3.142238996562878,Pararge aegeria,male
lp__,429.4389015143899,429.7845996085051,1.6140636183161192,1.3873628695543534,426.3501296236532,431.38819508168734,425.2394955678482,428.0435086192338,430.89096435967355,431.5238598938245,Pararge aegeria,male
b_Intercept,2.6479562575471114,2.6381928837729087,0.4038848150675769,0.3998344900542551,2.0089084337690934,3.337008283755386,1.8744156159392653,2.253100261023498,3.034115212267765,3.4732644640025065,Pieris brassicae,male
b_YearRescale,-0.003899956063149935,-0.004012117452116101,0.015421018748015878,0.015466469118856921,-0.028825626672821254,0.0216799735028936,-0.033541704986011216,-0.018916014760425773,0.011096336166264955,0.025772693922330645,Pieris brassicae,male
b_Temp,0.004271943951760965,0.004341226241337373,0.0029928975996998965,0.002961530478565225,-7.032955176602873e-4,0.009065799008991366,-0.0016156541080482494,0.0013766850740027478,0.007113420921643067,0.009906673000312873,Pieris brassicae,male
b_Latitude,0.013543871226641808,0.01365558838818125,0.007615243597563414,0.0075016310042222865,6.239586254919505e-4,0.02565402528401882,-0.0020599391702487203,0.006249497348346674,0.02092848077008578,0.028477119113367713,Pieris brassicae,male
sigma,0.03739345770250647,0.037253067564895465,0.0022587884759523655,0.002236307950837214,0.03399020393445968,0.041274142196211956,0.03329984562606256,0.035218855328267615,0.03952364120517061,0.04217793532450081,Pieris brassicae,male
Intercept,3.3980335628041076,3.3980437652851876,0.003269455102934754,0.003280316119316004,3.3928117244540346,3.4034171015008643,3.3917014653197763,3.3948445063853696,3.4011318384489506,3.404633964468026,Pieris brassicae,male
lprior,-3.1508149828305796,-3.150812435557262,2.075117722786387e-4,2.0960942567770284e-4,-3.1511637629541758,-3.1504872690540604,-3.1512381732699395,-3.1510102422027164,-3.150611431341612,-3.1504197278511006,Pieris brassicae,male
lp__,246.34313947681096,246.67073348128451,1.5959021578748187,1.4164606298704494,243.21323129596706,248.2803101459491,242.38100759144774,244.8928063408556,247.80144038790257,248.44090760135202,Pieris brassicae,male
b_Intercept,3.0296822833762587,3.031483177646437,0.25811097089464097,0.2577117872699728,2.6048352826530605,3.4513648317786267,2.5110115865028697,2.7849647357874443,3.2726007984454277,3.531746638993676,Pieris napi,male
b_YearRescale,0.004047124877515754,0.004224980220317904,0.01788358941639593,0.017944998028214847,-0.02555988344948445,0.03296053172758857,-0.031913917095473164,-0.013142692641446636,0.021006286613449172,0.0387519217252259,Pieris napi,male
b_Temp,-1.9781188023357358e-4,-1.8141696305371208e-4,0.0026356214186804977,0.002615601840312532,-0.00450884646238465,0.004080892908157275,-0.005496349019752846,-0.0027485829460702957,0.0023433248523468506,0.004859656672463769,Pieris napi,male
b_Latitude,0.001187770936174417,0.0010912465375840959,0.004700212208300589,0.004698793779891467,-0.006447930716696835,0.009109653039324468,-0.007972333356898821,-0.0032626661996637005,0.00567494881824568,0.010500300378771421,Pieris napi,male
sigma,0.05519459151173432,0.05508007683349613,0.0024745266604531044,0.002451215017413474,0.05135387892121735,0.059404188982703283,0.05055919795196365,0.05279677835952046,0.05754028067077122,0.060400579360157955,Pieris napi,male
Intercept,3.0931408264276965,3.0932048584673564,0.0032985820144850776,0.003237806969174052,3.0877087263526275,3.0987055900630893,3.08675117820586,3.089912405647124,3.0962193148972346,3.099692614349732,Pieris napi,male
lprior,-3.1415437413953073,-3.1415423377703275,2.9734143048830485e-5,2.9030608601406005e-5,-3.141595620925666,-3.141498823833296,-3.141607311463534,-3.1415717636308527,-3.1415150657668343,-3.1414898243735814,Pieris napi,male
lp__,380.3737471211081,380.7010051838706,1.5847107133958724,1.3860010286862627,377.2904862182046,382.3011247132256,376.3780632400689,378.9872449019064,381.7885465515327,382.4459005119593,Pieris napi,male
b_Intercept,2.7069471246321695,2.707673381667691,0.4700291394834448,0.46543230416515463,1.9400631650924325,3.478300976292856,1.7729717955678237,2.262357703482338,3.14739341028943,3.632770076378904,Pieris rapae,male
b_YearRescale,-0.007143885494978362,-0.007426243660242536,0.026416230297338222,0.02648142780425263,-0.04997306766036607,0.037613292572428215,-0.05836457768946302,-0.032716737564796906,0.018322134035861134,0.044572267340944265,Pieris rapae,male
b_Temp,-1.7222293795134027e-4,-2.7688397444277025e-4,0.0033754550247942156,0.00340861054255745,-0.005668707168550672,0.005447096085292148,-0.0065636264505172315,-0.0034214102570939665,0.0031005229903133488,0.006492687195750824,Pieris rapae,male
b_Latitude,0.008904695133104438,0.008863423149629922,0.009015084759499081,0.009027425108121614,-0.005872176916503614,0.02377636773559112,-0.008768502756137896,3.0124878669990075e-4,0.017508094345923975,0.026627195040481322,Pieris rapae,male
sigma,0.05062305638887125,0.050424781763357913,0.00340738768721378,0.003355040394698872,0.04531815100577356,0.05655514078870671,0.044514506280885074,0.047361442300875314,0.05380600390167383,0.058103278549169565,Pieris rapae,male
Intercept,3.153520989885199,3.153526515027712,0.004604177073657092,0.004522043205985932,3.1458699936496735,3.160994702282599,3.144547220109619,3.149189792854064,3.1579279543450705,3.1625122547376705,Pieris rapae,male
lprior,-3.1417943378758157,-3.1417894127116743,6.458373413223101e-5,6.282139566351397e-5,-3.141908017473611,-3.1416981570080984,-3.1419322498661137,-3.1418542413090926,-3.141732838845954,-3.1416827422944267,Pieris rapae,male
lp__,185.5667441500903,185.90682723311613,1.5916872910332038,1.4282377011630865,182.50566260183652,187.5197600077873,181.7508047751266,184.08697196358736,187.0229319833475,187.69117076114392,Pieris rapae,male
b_Intercept,4.469838522402141,4.470547821881499,0.14142522241178634,0.14419611995201392,4.237270682184314,4.698835102441492,4.194673876926802,4.33213805665324,4.608965299154997,4.740484614066152,Plebejus argus,male
b_YearRescale,0.02524650895551496,0.025224990768084675,0.010518949686529316,0.010385500910138104,0.00804883670974501,0.04225198501229714,0.003994774392361966,0.015378680737549983,0.03517848252777386,0.0458124883752962,Plebejus argus,male
b_Temp,0.003180708631065626,0.0031734762392371316,0.0016161626903363556,0.0016217510692745406,4.967887811824723e-4,0.0058255409411777275,-3.870700896754777e-5,0.0016249635805981814,0.004772494543832682,0.006382173356193754,Plebejus argus,male
b_Latitude,-0.0391923077789323,-0.03924796191326141,0.0027080759284304973,0.0028300440534968665,-0.04354650037764488,-0.034792126959166496,-0.044376404452588045,-0.04188297443469336,-0.036515303942748094,-0.034007581633174584,Plebejus argus,male
sigma,0.08538199940728253,0.08539113037494608,0.0013170778594895531,0.0013246099666201728,0.0832382749517353,0.08756197086472607,0.08278687905077807,0.08410304439233333,0.08664197836263748,0.08798639232079758,Plebejus argus,male
Intercept,2.5311216822486493,2.531123289010144,0.0018911451032436026,0.0019208130752280481,2.527988698357942,2.534239207410602,2.5274723689290433,2.529308848549865,2.532931042392748,2.5347921207312742,Plebejus argus,male
lprior,-3.176215206077251,-3.1762143371827944,2.2620920536716392e-4,2.2993886074346154e-4,-3.1765886939515187,-3.1758453571887335,-3.1766572896717844,-3.176431378504399,-3.1759980551076845,-3.1757760350439406,Plebejus argus,male
lp__,2181.6479410048255,2181.9633361257747,1.5585765040132058,1.4098792914692455,2178.6782861317315,2183.5322710697155,2177.7770612009667,2180.2790012172477,2183.0829575356242,2183.6889570619433,Plebejus argus,male
b_Intercept,3.8089010875997507,3.806039392351832,0.38804479717825885,0.3861437145210443,3.1672009386992723,4.449102073985803,3.040760273036414,3.435106703511189,4.182008499565068,4.569371979980411,Polygonia c-album,male
b_YearRescale,-0.0026384482234921096,-0.0026845791105595557,0.023107209366733744,0.023085483050532728,-0.04024628696996283,0.03493598225187473,-0.04902213888698239,-0.024734818520437803,0.01988153110057806,0.042598579682085684,Polygonia c-album,male
b_Temp,-0.0034808913774362262,-0.0035184693034626775,0.0033320569769745324,0.003335399271184361,-0.008972278320842311,0.00203707471833669,-0.009973115062387081,-0.006786319675379361,-2.876382082584928e-4,0.0030366380971299906,Polygonia c-album,male
b_Latitude,-0.012290147888578688,-0.012273383658728213,0.006983816755868744,0.006969234584768186,-0.023725039108399064,-8.796319240379273e-4,-0.025948022461034087,-0.01895818603248784,-0.005538040946210316,0.0013569788875657455,Polygonia c-album,male
sigma,0.04469192639913073,0.044596367810648976,0.0024735991637771003,0.002508927911389016,0.040941452114645914,0.04888214210652659,0.04033914399379488,0.042253936507621846,0.04712135644498474,0.049862615931194766,Polygonia c-album,male
Intercept,3.1225505141192635,3.122502388856382,0.003321244631573494,0.0033160400342424064,3.1170160435074834,3.1280247248190483,3.1159052655346917,3.119341195759283,3.125780535414436,3.1291044082586352,Polygonia c-album,male
lprior,-3.141481094209523,-3.1414792412289723,2.8864739235236277e-5,2.8884467191662198e-5,-3.141530821298175,-3.141437242489771,-3.1415416201864756,-3.1415088980422166,-3.1414529746016298,-3.141431585831264,Polygonia c-album,male
lp__,288.4233353220182,288.7191038384412,1.5732130790377876,1.3770532288057267,285.4003302437102,290.3563550694677,284.5012970649094,287.0577228858617,289.8348590207977,290.52395076604506,Polygonia c-album,male
b_Intercept,1.5947245009338378,1.5947002866016795,0.23856589057013375,0.24331430144646565,1.2022789277565078,1.994101015950255,1.1422446282673289,1.36454897362163,1.8254885185860037,2.061798084087435,Polyommatus bellargus,male
b_YearRescale,0.007414787063377431,0.007460481199557032,0.008531950341023086,0.008347867968264196,-0.007010080485868707,0.020941140266703823,-0.00944497062077034,-6.584342905914547e-4,0.01580020465511734,0.02348412749699922,Polyommatus bellargus,male
b_Temp,0.0033142334018234215,0.003316757359549424,0.0011860799016229,0.0011819497216430765,0.0013451119566861797,0.005289719152386333,9.081269379266431e-4,0.002170430346256039,0.004457354718179578,0.0056089046198268145,Polyommatus bellargus,male
b_Latitude,0.0202424846186209,0.02031185135775901,0.004639482397919883,0.00467620413233855,0.012395452518092709,0.02778684735922738,0.011147114594748504,0.015737194691512274,0.024719250980572968,0.02901561537381385,Polyommatus bellargus,male
sigma,0.04851590837438012,0.04850060067384077,9.555070044738402e-4,9.196563362727667e-4,0.046915907994131686,0.05014150545674946,0.04661973857376272,0.047619610009784166,0.049410623057528816,0.05055052768127436,Polyommatus bellargus,male
Intercept,2.6916360296980346,2.6916318349453983,0.0013662257864623174,0.0013652368368367897,2.6893907104625687,2.693918864249885,2.688982252311847,2.690295287003811,2.6929800648180646,2.6942728694726172,Polyommatus bellargus,male
lprior,-3.159172547191384,-3.159173122533386,1.18544506005663e-4,1.2024710141618943e-4,-3.159368774516758,-3.1589768239343763,-3.1594044186438155,-3.159287833595457,-3.15905698532532,-3.158944039918308,Polyommatus bellargus,male
lp__,2034.4323344595477,2034.7280043227797,1.5504538400393002,1.4095041712915295,2031.4584034073341,2036.348966381942,2030.6413721465449,2033.0477536239673,2035.872335572745,2036.5097545092422,Polyommatus bellargus,male
b_Intercept,3.9743799937366187,3.976593174178893,0.1271241211859596,0.1299925519701632,3.7660061688580786,4.18549313704388,3.727568371618635,3.8496322981563833,4.096517189112262,4.22256765933718,Polyommatus coridon,male
b_YearRescale,0.030925779926343874,0.03101715808913698,0.006138174944605983,0.005921277541557449,0.02094803269906151,0.040890078526887086,0.019069296694499773,0.02499902112196426,0.036639271109221626,0.042896885296131206,Polyommatus coridon,male
b_Temp,0.0018210769390298752,0.001824876274282323,0.0011242413506348367,0.0011102086334012313,-3.236441909073542e-5,0.003677695583326041,-2.9949326205628624e-4,7.524420228918316e-4,0.0029014527001340294,0.004056983278416568,Polyommatus coridon,male
b_Latitude,-0.0244158098039014,-0.02444685800268416,0.002342202918849765,0.002364890352091284,-0.028269321019331953,-0.020563636292771685,-0.028983538061660548,-0.026679743475312094,-0.02211803112126857,-0.019863889164334212,Polyommatus coridon,male
sigma,0.07592466288705424,0.07589978936966219,7.815853922832703e-4,7.983961829293755e-4,0.0747063174698775,0.07725819562511363,0.07449758136540031,0.07514884720092926,0.07668717051253057,0.07751083506090854,Polyommatus coridon,male
Intercept,2.788454026965493,2.7884399888943063,0.0011238728449910393,0.0011354609914673588,2.786590868904717,2.790301209923948,2.7862114415850194,2.7873775914155603,2.789517930187777,2.790706231239682,Polyommatus coridon,male
lprior,-3.152153428528891,-3.152153089992031,7.528450165673486e-5,7.461792229186637e-5,-3.152279495440196,-3.152030104689533,-3.152306681895819,-3.1522251631366727,-3.152081228072971,-3.152003497315273,Polyommatus coridon,male
lp__,5359.297624380458,5359.629673253399,1.5790744076803416,1.403207322734814,5356.3368812191575,5361.189492982008,5355.319631796672,5357.894003292758,5360.742489932334,5361.353606303425,Polyommatus coridon,male
b_Intercept,3.2506318994875114,3.248088751974306,0.2601357246836954,0.26826860483561893,2.8250644884779805,3.6776539548305873,2.743268238070549,2.9953820726158256,3.508009101134554,3.7670211804978297,Polyommatus icarus,male
b_YearRescale,0.00721931329199573,0.007329323754452769,0.014243649724459453,0.014155784182167138,-0.015734777713216158,0.03055206978070732,-0.021031403231906987,-0.006608890716950092,0.02060692614270055,0.03531595106547042,Polyommatus icarus,male
b_Temp,0.0020379427754491273,0.0020219953106156525,0.001987746433682591,0.002032718144004776,-0.0011778148176873708,0.005330458278942647,-0.0018444373041199,7.742908233008527e-5,0.003934982497025201,0.0059085408454811455,Polyommatus icarus,male
b_Latitude,-0.012736350758995948,-0.012670752626029838,0.005084985381905629,0.005203323249556972,-0.021064217887550474,-0.004407610973375703,-0.02270506938030673,-0.017664851809251526,-0.007785302557305997,-0.002960836279670629,Polyommatus icarus,male
sigma,0.06129336318532639,0.06126173826189151,0.0017497027378308896,0.0017528619632376156,0.05850183314683604,0.06421851319572738,0.05801105651915671,0.05962751507491668,0.0630127245839537,0.0647748254890572,Polyommatus icarus,male
Intercept,2.6403210604550105,2.640373641291788,0.002511203531677161,0.0025602380074933343,2.6362444945666947,2.644421943038834,2.635275163566461,2.6378626771769627,2.642765266627186,2.6451627383424765,Polyommatus icarus,male
lprior,-3.1640267657818635,-3.164018294849149,2.448507697690841e-4,2.4908089795294496e-4,-3.164430845577375,-3.1636327734048826,-3.164518112663779,-3.1642684185403875,-3.163789721154709,-3.1635588942559556,Polyommatus icarus,male
lp__,823.8891030574555,824.230855479241,1.5688834931176603,1.3749349828232418,820.8676641912015,825.7873558557941,819.9613308816696,822.4935454355747,825.3033088181971,825.9457926590453,Polyommatus icarus,male
b_Intercept,2.888176497157615,2.8961136465926103,0.6534564448271202,0.6485466959548635,1.8008421173980083,3.9466722200916484,1.6241378615307553,2.2606457241232807,3.5185904434529824,4.163020759398113,Pyrgus malvae,male
b_YearRescale,0.03123025497840911,0.031218808709810465,0.027348624737417084,0.02684999787215899,-0.01436416989879938,0.0755408641656973,-0.02289554864123443,0.005090557318023637,0.05742826759541267,0.0850720108238499,Pyrgus malvae,male
b_Temp,-0.003021383324130695,-0.002888729376071478,0.004160210636757843,0.004145258743048026,-0.009820687407058758,0.0037252841572342154,-0.01119511473354405,-0.007056198822719687,9.269639092603172e-4,0.00520987160999925,Pyrgus malvae,male
b_Latitude,-0.01036608220300891,-0.010360642991361725,0.012974599252334408,0.013029135434593279,-0.03161254085065437,0.010928648314866164,-0.03542888402699578,-0.02279029454326966,0.0020496279315300246,0.015197684534585634,Pyrgus malvae,male
sigma,0.05325207603865754,0.05300694092027855,0.004117905869985224,0.004092060857052763,0.04699966834047738,0.06031365953312021,0.045936228457669676,0.049298249661562474,0.05721005727159968,0.062081557330498395,Pyrgus malvae,male
Intercept,2.3518840717901486,2.351872150120024,0.005666116408446299,0.0055461538300486815,2.342435196204703,2.3612266569051172,2.3409234461518973,2.3463551257818906,2.3572965211719255,2.3628469418942677,Pyrgus malvae,male
lprior,-3.2003446617662146,-3.2003421812651123,8.79873540686693e-4,8.580158185004034e-4,-3.201813158169704,-3.1988997008768147,-3.202072523874748,-3.201196406902821,-3.199503610753096,-3.1986543690995646,Pyrgus malvae,male
lp__,127.84162339875182,128.16764836690567,1.608821354230659,1.449993553864632,124.83464626409547,129.83936990343113,123.9064013915503,126.37153056777863,129.3029275642302,129.99990332803375,Pyrgus malvae,male
b_Intercept,2.9253516520923832,2.927438968491647,0.13679421819766646,0.1356419986050723,2.700821330080974,3.1437346385192173,2.656367958641708,2.7959899431328585,3.055023510905373,3.1881877668309215,Pyronia tithonus,male
b_YearRescale,-0.001677749465654643,-0.001673285916004821,0.006606885229319096,0.006691178613423439,-0.01244267146211825,0.008929449671812627,-0.014256377549060159,-0.008143219155163976,0.004678402438760325,0.011112297006227874,Pyronia tithonus,male
b_Temp,0.0018727995081250087,0.001862978026688481,0.0012672136500547471,0.0012680499881988095,-2.2442499986863006e-4,0.0039998073649021295,-6.226250992612531e-4,6.690411825064721e-4,0.003121371108457351,0.0043727027326053245,Pyronia tithonus,male
b_Latitude,-0.001783979722257587,-0.0018023881729162033,0.0027128973872571844,0.00270192686123724,-0.006124218527947125,0.002644748999719831,-0.006999473495555596,-0.004346590530619681,8.024528537656909e-4,0.00355832574702704,Pyronia tithonus,male
sigma,0.047463317548428544,0.047430763942271706,0.0010526465743506924,0.001054232452400278,0.04577530320628759,0.04920015678972065,0.04550011469426971,0.0464500794556955,0.04848533212516922,0.049560716237172904,Pyronia tithonus,male
Intercept,2.8584666407257266,2.8584728161606074,0.0015353878910500875,0.0015349709448122468,2.8559769586126693,2.8610037082481994,2.8554497096652804,2.8569875964617446,2.859961100937429,2.86144226354466,Pyronia tithonus,male
lprior,-3.147665728417681,-3.1476654766506327,7.968751112366223e-5,7.995944995319188e-5,-3.1477970730943294,-3.147534178287038,-3.147824684582529,-3.147741412638808,-3.1475883365809163,-3.1475126437414542,Pyronia tithonus,male
lp__,1610.781310232142,1611.105907261716,1.6177795604720535,1.3893826522023747,1607.6567180138845,1612.753341202176,1606.708496075354,1609.3976304380244,1612.2317489899847,1612.873060939971,Pyronia tithonus,male
b_Intercept,4.316966292791518,4.347336981672667,1.148121261219833,1.1272988427709156,2.429590256127468,6.204329661218588,2.1102559287906186,3.205311254276001,5.4199218080205105,6.562436523466732,Satyrium pruni,male
b_YearRescale,-0.002172377682046955,-0.0020819670312422637,0.027298659266964145,0.02726425944582853,-0.04710837865730177,0.04185655806924604,-0.05700060434765899,-0.028454779856217,0.024046661022313634,0.050666611028182394,Satyrium pruni,male
b_Temp,0.002700139271973414,0.002706173774214869,0.0031241825732736092,0.0031458912424459063,-0.0024552197144742213,0.007706622458359983,-0.003388017381236181,-2.7621246756863547e-4,0.005698575043067195,0.008796191272836557,Satyrium pruni,male
