variable,mean,median,sd,mad,q5,q95,q16.7,q83.3,Sp
zgp_gpScale_LatScale_Long[85],0.053534810503331046,0.05417244166670311,0.8804567804223569,0.8767977077596879,-1.3716834193229115,1.512043043564786,-0.7923749159358437,0.9045642859620293,Boloria euphrosyne
zgp_gpScale_LatScale_Long[86],-0.37535595894946855,-0.3897496347090046,0.918395890803942,0.9270788123484317,-1.8430073768399962,1.1921195079126263,-1.2679871896808272,0.5176952174177175,Boloria euphrosyne
zgp_gpScale_LatScale_Long[87],0.518754967274612,0.5376376658248436,0.823581366200998,0.8191110826514489,-0.8146607139001635,1.8509698791888916,-0.28187537513160815,1.303807429654319,Boloria euphrosyne
zgp_gpScale_LatScale_Long[88],0.015898803444038268,0.018856594908252595,0.9807221586023607,0.9692854505230084,-1.6158294812242564,1.6362966452378351,-0.9175404988451608,0.9519537933772987,Boloria euphrosyne
zgp_gpScale_LatScale_Long[89],0.6698078708109025,0.66834156506918,0.6157386609412447,0.5997560355553471,-0.35118362936254655,1.6961724763425872,0.09150620616719102,1.24826729174263,Boloria euphrosyne
zgp_gpScale_LatScale_Long[90],-0.3594514999750982,-0.35994302926812083,0.8973938108636872,0.9208096649311532,-1.8154402280881639,1.114225076112019,-1.236564283585287,0.5140482770152672,Boloria euphrosyne
zgp_gpScale_LatScale_Long[91],-0.012797256014154301,-0.029071260357478073,0.8959427870960534,0.9058233893608454,-1.4599431464845711,1.4447457598517508,-0.8813356001020348,0.854878811470266,Boloria euphrosyne
zgp_gpScale_LatScale_Long[92],-0.8158939521384265,-0.8485266276275546,0.8040437980705375,0.7592900058354987,-2.0668059483911683,0.6058414375000631,-1.5555152523004274,-0.07278592266443054,Boloria euphrosyne
zgp_gpScale_LatScale_Long[93],-0.34602130958154864,-0.3538477200652311,0.7335054338933786,0.7196520853765833,-1.5455527130061029,0.8838226748594562,-1.047519264983817,0.34815178100246846,Boloria euphrosyne
zgp_gpScale_LatScale_Long[94],-1.1095723517375666,-1.1419675007879397,0.9195030477633284,0.8949653081249831,-2.5567461748477864,0.4534428914014216,-1.981527644220436,-0.2343444141174997,Boloria euphrosyne
